id,code,name,user_type_id/id,chart_template_id/id,reconcile
"l10n_rcsfd_604731","6047310","Dotations aux amortissements sur location simple ","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604732","6047320","Dotations aux provisions sur location simple ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604733","6047330","Moins values de cession  sur location simple ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604739","6047390","Autres charges sur  location simple ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604741","6047410","Dotations aux amortissements/immobilisations non louées ","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604742","6047420","Dotations aux provisions/immobilisations non louées ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604743","6047430","Moins values de cession ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_604749","6047490","Autres charges ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_605321","6053210","CHARGES SUR EMPRUNTS SUBORDONNES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_605322","6053220","CHARGES SUR EMPRUNTS DUREE INDETERM","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6061","6061000","Pertes sur opérations de change ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6069","6069000","Commissions ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_60712","6071200","Charges sur engagements de financement reçus des institutions financières ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_60714","6071400","Charges sur engagements de financement reçus des membres, clients ou bénéficiaires ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_60722","6072200","Charges sur engagements de garantie reçus des institutions financières ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_60724","6072400","CHARG/ENGAGEMTS GARANTIE RECUS MCH","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6073","6073000","Charges sur engagements sur titres ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6075","6075000","Charges sur autres engagements reçus ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6081","6081000","Charges sur les moyens de paiement ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6089","6089000","Autres charges sur prestations de services financiers ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6091","6091000","Moins values sur cession d'éléments d'actif ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6098","6098000","Transferts de produits d'exploitation financière ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6099","6099000","DIVERS CHARGES DEXPLOITATIONS FIN","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6112","6112000","Stocks vendus ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_61161","6116100","CARBURANTS ET LUBRIFIANTS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_61162","6116200","Autres matières et fournitures ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_611621","6116210","FOURNIT NON STOCKABLES - EAU","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_611622","6116220","FOURNIT NON STOCKABLES - ELECTRICIT","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_611623","6116230","Compte à créer","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6117","6117000","Achats de marchandises ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6118","6118000","Frais accessoires d'achat ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6119","6119000","RRR OBTENUS/ACH","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6211","6211000","Redevances de crédit bail ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6212","6212000","LOYERS PROFESSIONNELS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6213","6213000","CHARGES LOCATIVES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6214","6214000","ENTRETIENS ET REPARATIONS VEHICULES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6215","6215000","PRIMES D'ASSURANCE BUREAUX","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6216","6216000","ETUDES ET RECHERCHES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62171","6217100","FRAIS DE FORMATION DU PERSONNEL","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62172","6217200","Frais de formation des membres ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62173","6217300","Frais de formation des élus ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6218","6218000","Divers ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6219","6219000","Rabais, remises et ristournes obtenus sur services extérieurs ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6221","6221000","Personnel extérieur à l'institution ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6222","6222000","Rémunérations d'intermédiaires et honoraires ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6223","6223000","PUBLICITE RADIOPHONIQUE","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6224","6224000","Transports de biens ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6225","6225000","Transports collectifs du personnel ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62261","6226100","DEPLACEMENTS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62262","6226200","FRAIS DE MISSIONS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62263","6226300","FRAIS DE RECEPTIONS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6227","6227000","FRAIS POSTAUX","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6228","6228000","DIVERS FRAIS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6229","6229000","Rabais, remises et ristournes obtenus sur autres services extérieurs ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6231","6231000","REDEV PR CONCES, BREVET, LICENCE","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6232","6232000","INDEMNITES DE FONCTION VERSEES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62331","6233100","Perdiem ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62332","6233200","Transport ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62333","6233300","Hébergement ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62334","6233400","Téléphone ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62335","6233500","Carburant ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62339","6233900","Autres ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62351","6235100","MOINS VALUES IMMO CORPO & INCORPO","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62352","6235200","MOINS VALUES IMMO FINANCIERES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62381","6238100","Produits rétrocédés ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62389","6238900","Autres transferts de produits ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6239","6239000","Autres charges diverses d'exploitation non financière ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62391","6239100","DONS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_62392","6239200","AUTRES CHARGES DIVERSES D'EXPLOIT.","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6311","6311000","Impôts et taxes versés à l'Administration des impôts ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6312","6312000","Impôts et taxes versés aux autres organismes ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6321","6321000","IMPOTS FONCIERS ET TAXES ANNEXES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6323","6323000","TVA / INTERETS DAT","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6324","6324000","Droits d'enregistrement et de timbre ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6329","6329000","IMPOTS ET TAXES DIVERS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66111","6611100","DOT AMORT DES IMMO INCORP EXPLAMORT","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66112","6611200","DOT AMORT IMMO CORP EXPLOITATION","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66121","6612100","DOT AMO IMMO INCOR HORS EXPLOIT","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66122","6612200","DOT AMORT IMMO CORP HORS EXPLOIT","account.data_account_type_depreciation","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66311","6631100","Dotations aux provisions pour dépréciation des immobilisations incorporelles en cours ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66312","6631200","Dotations aux provisions pour dépréciation des immobilisations corporelles en cours ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66321","6632100","Dotations aux provisions pour dépréciation des immobilisations incorporelles d'exploitation ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66322","6632200","Dotations aux provisions pour dépréciation des immobilisations corporelles d'exploitation ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66331","6633100","Dotations aux provisions pour dépréciation des immobilisations incorporelles hors exploitation ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66332","6633200","Dotations aux provisions pour dépréciation des immobilisations corporelles hors exploitation ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66411","6641100","PROV/CRED SOUFFRANCE 1-30 JOURS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_66412","6641200","PROV/ CREANC EN SOUFFR 91 A 120 JRS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6642","6642000","PROV/CREAN SOUFFR DE 181 A 360 JRS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6643","6643000","PROV/CREANCE SOUFFR DE 13 A 24 MOIS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6691","6691000","PERTES SUR CREANCES IRRECOUV PROVIS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6692","6692000","PERTES SUR CLIENT DECEDE","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6711","6711000","Pertes causées par un cataclysme ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6712","6712000","Charges de restructuration ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6713","6713000","AMENDES ET PENALITES FISCALES","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6714","6714000","Rappels d'impôts autres que l'impôt sur les excédents ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6715","6715000","Pertes résultant d'un changement de méthode ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6716","6716000","PERTES RESULTANT DES ECARTS DE CAIS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6717","6717000","Pertes résultant des écarts sur dépôts ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6718","6718000","Pertes résultant des écarts sur crédits ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6719","6719000","VNC SUR IMMOBILISATIONS","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6721","6721000","Pertes d'exploitation financière ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6722","6722000","Pertes d'exploitation non financière ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_6723","6723000","Pertes exceptionnelles ","account.data_account_type_expenses","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70111","7011100","Intérêts sur comptes ordinaires chez l’organe financier ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70112","7011200","Intérêts sur comptes ordinaires chez la caisse centrale ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70113","7011300","Intérêts sur comptes ordinaires chez les CCP ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70114","7011400","INT/CPTE ORD CHEZ BANQUES","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70115","7011500","Intérêts sur comptes ordinaires chez les établissements financiers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70116","7011600","Intérêts sur comptes ordinaires chez les SFD ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70117","7011700","Intérêts sur comptes ordinaires chez les autres institutions financières ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70126","7012600","INTERETS SUR DAT CONSTITUES","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70127","7012700","Intérêts sur dépôts de garantie constitués ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70128","7012800","Intérêts sur autres dépôts constitués ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70131","7013100","Intérêts sur prêts à moins d’un an ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70133","7013300","Intérêts sur prêts à terme ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70151","7015100","Intérêts sur comptes ordinaires de l’organe financier ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70152","7015200","Intérêts sur comptes ordinaires du Trésor public ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70153","7015300","Intérêts sur comptes ordinaires du Centre des Chèques Postaux ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70154","7015400","Intérêts sur comptes ordinaires des banques et correspondants ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70155","7015500","Intérêts sur comptes ordinaires des établissements financiers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70156","7015600","Intérêts sur comptes ordinaires des SFD ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70157","7015700","Intérêts sur comptes ordinaires d’autres institutions financières ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7018","7018000","Autres intérêts ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70189","7018900","Divers intérêts ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70191","7019100","Cotisations et droits d’adhésion ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70192","7019200","Commissions sur transfert d’argent ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70193","7019300","Autres commissions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70212","7021200","intérêts sur crédits à court terme ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70213","7021300","Intérêts sur crédits à moyen terme ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70214","7021400","Intérêts sur crédits à long terme ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70251","7025100","Intérêts sur comptes ordinaires ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_702511","7025110","INTERETS SUR DECOUVERT","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7028","7028000","Autres intérêts ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70289","7028900","Divers intérêts ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70291","7029100","Cotisations et droits d’adhésion ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70292","7029200","Commissions sur transfert d’argent ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70293","7029300","Autres commissions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7031","7031000","PROD PROFITS SUR TITRES PLACEMENT","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7038","7038000","Produits sur opérations diverses ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7039","7039000","Commissions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704101","7041010","Produits et profits sur prêts et titres subordonnés à terme ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704102","7041020","Produits et profits sur prêts et titres subordonnés à durée indéterminée ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70412","7041200","Dividendes et produits assimilés sur titres de participation ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70414","7041400","Produits et profits sur titres d'investissement ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70461","7046100","Produits sur crédit bail ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704611","7046110","Loyers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704612","7046120","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704613","7046130","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704619","7046190","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70462","7046200","Produits sur location avec option d'achat ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704621","7046210","Loyers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704622","7046220","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704623","7046230","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704629","7046290","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70463","7046300","Produits sur location simple ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704631","7046310","Loyers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704632","7046320","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704633","7046330","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704639","7046390","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70464","7046400","Produits sur immobilisations non louées ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704642","7046420","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704643","7046430","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704649","7046490","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7047","7047000","Produits sur opérations de location vente ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70472","7047200","Produits sur location vente ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704721","7047210","Loyers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704722","7047220","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704723","7047230","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704729","7047290","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70473","7047300","Produits sur location simple ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704731","7047310","Loyers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704732","7047320","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704733","7047330","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704739","7047390","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70474","7047400","Produits sur immobilisations non louées ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704742","7047420","Reprises de provisions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704743","7047430","Plus values de cession ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_704749","7047490","Autres produits ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7061","7061000","Gains sur opérations de change ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7069","7069000","Commissions ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70711","7071100","Produits sur engagements de financement donnés aux institutions financières ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70713","7071300","Produits sur engagements de financement donnés aux membres, bénéficiaires ou clients ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70721","7072100","Produits sur engagements de garantie donnés aux institutions financières ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_70723","7072300","Produits sur engagements de garantie donnés aux membres, bénéficiaires ou clients ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7075","7075000","Produits sur autres engagements donnés ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7076","7076000","Produits sur opérations effectuées pour le compte de tiers ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
"l10n_rcsfd_7081","7081000","Produits sur les moyens de paiement ","account.data_account_type_revenue","l10n_rcsfd.l10n_rcsfd_chart_template","False"
